"","Station","LAT","ELEV","Date","SWE_man","SWE_aut","TAVG","TMIN","TMAX","PRCP","CHILI"
"6855","RME",43.06,2060,2007-07-08,NA,0,19.8333348592123,13.8000122070313,26.4999938964844,0,122
"6856","RME",43.06,2060,2007-07-09,NA,0,20.1541648864746,13.1,26.6,0,122
"6857","RME",43.06,2060,2007-07-10,NA,0,21.0083315531413,12.9999938964844,27.7000061035156,0,122
"6858","RME",43.06,2060,2007-07-11,NA,0,22.2291656494141,14.8999877929688,29.3999877929688,0,122
"6859","RME",43.06,2060,2007-07-12,NA,0,22.366663869222,16.9999938964844,27.8999877929688,0,122
"6860","RME",43.06,2060,2007-07-13,NA,0,23.5916648864746,18.3999877929688,30.1,0,122
"6861","RME",43.06,2060,2007-07-14,NA,0,23.0958330790202,15.2000061035156,31.1,0,122
"6862","RME",43.06,2060,2007-07-15,NA,0,22.5291699727377,15.9999938964844,28.8000122070313,0,122
"6863","RME",43.06,2060,2007-07-16,NA,0,21.7333312988281,16.3999877929688,26.3000122070313,0,122
"6864","RME",43.06,2060,2007-07-17,NA,0,20.770831044515,16.4999938964844,25.4999938964844,2.30000005176407,122
"6865","RME",43.06,2060,2007-07-18,NA,0,19.8583312988281,14.8000122070313,27.2000061035156,0.100000001111766,122
"6866","RME",43.06,2060,2007-07-19,NA,0,14.8583338419597,8.70000610351565,21.8000122070313,0,122
"6867","RME",43.06,2060,2007-07-20,NA,0,19.0458300272624,11.4999938964844,26.9999938964844,0,122
"6868","RME",43.06,2060,2007-07-21,NA,0,19.7208356221517,11.8000122070313,27.4999938964844,0,122
"6869","RME",43.06,2060,2007-07-22,NA,0,22.1166664123535,13.8000122070313,29.2000061035156,0,122
"6870","RME",43.06,2060,2007-07-23,NA,0,23.2750005086263,16.1,29.4999938964844,0,122
"6871","RME",43.06,2060,2007-07-24,NA,0,19.2708323160808,15.3999877929688,23.8999877929688,0,122
"6872","RME",43.06,2060,2007-07-25,NA,0,17.3333335876465,14.3999877929688,23.6,6.19999992486555,122
"6873","RME",43.06,2060,2007-07-26,NA,0,19.4916676839193,11.8999877929688,25.1,0,122
"6874","RME",43.06,2060,2007-07-27,NA,0,22.9124987284343,17.2000061035156,29.3000122070313,0,122
"6875","RME",43.06,2060,2007-07-28,NA,0,22.4083318074544,14.9999938964844,28.1,0,122
"6876","RME",43.06,2060,2007-07-29,NA,0,23.0041646321615,16.8999877929688,29.3999877929688,0,122
"6877","RME",43.06,2060,2007-07-30,NA,0,21.2749979654948,15.8000122070313,26.8000122070313,0,122
"6878","RME",43.06,2060,2007-07-31,NA,0,20.737498219808,14.8000122070313,26.8999877929688,0,122
"6879","RME",43.06,2060,2007-08-01,NA,0,21.7833305358887,14.8000122070313,28.3999877929688,0,122
"6880","RME",43.06,2060,2007-08-02,NA,0,20.8583376566569,16.3000122070313,26.2000061035156,0,122
"6881","RME",43.06,2060,2007-08-03,NA,0,20.8291666666667,15.8999877929688,26.8000122070313,0,122
"6882","RME",43.06,2060,2007-08-04,NA,0,19.9333307902018,14.8000122070313,25.8000122070313,0,122
"6883","RME",43.06,2060,2007-08-05,NA,0,17.1333353678386,11.8000122070313,22.6,0,122
"6884","RME",43.06,2060,2007-08-06,NA,0,15.5791653951009,11.2000061035156,22.8999877929688,0,122
"6885","RME",43.06,2060,2007-08-07,NA,0,15.6458323160808,8.39998779296877,21.6,0,122
"6886","RME",43.06,2060,2007-08-08,NA,0,16.1458323160808,9.10000000000002,23.3999877929688,0,122
"6887","RME",43.06,2060,2007-08-09,NA,0,18.7958325703939,13.3999877929688,23.8000122070313,0,122
"6888","RME",43.06,2060,2007-08-10,NA,0,15.674998219808,9.39998779296877,21.8000122070313,0,122
"6889","RME",43.06,2060,2007-08-11,NA,0,18.6083312988281,9.89998779296877,26.4999938964844,0,122
"6890","RME",43.06,2060,2007-08-12,NA,0,19.7833330790202,12.9999938964844,26.7000061035156,0,122
"6891","RME",43.06,2060,2007-08-13,NA,0,19.1041681925456,12.6,25.9999938964844,0,122
"6892","RME",43.06,2060,2007-08-14,NA,0,20.7041666666667,15.1,27.8000122070313,0,122
"6893","RME",43.06,2060,2007-08-15,NA,0,22.362498219808,14.2000061035156,29.1,0,122
"6894","RME",43.06,2060,2007-08-16,NA,0,22.2666679382324,17.6,27.8000122070313,0,122
"6895","RME",43.06,2060,2007-08-17,NA,0,18.3666664123535,11.7000061035156,24.3999877929688,0,122
"6896","RME",43.06,2060,2007-08-18,NA,0,18.1333315531413,12.3000122070313,25.1,0,122
"6897","RME",43.06,2060,2007-08-19,NA,0,13.1750007629395,7.30001220703127,16.9999938964844,0,122
"6898","RME",43.06,2060,2007-08-20,NA,0,12.2500015258789,4.30001220703127,21.9999938964844,0,122
"6899","RME",43.06,2060,2007-08-21,NA,0,11.4166681925456,7.20000610351565,17.6,0,122
"6900","RME",43.06,2060,2007-08-22,NA,0,12.6541674296061,7.80001220703127,19.1,0,122
"6901","RME",43.06,2060,2007-08-23,NA,0,12.6291684468587,5.30001220703127,19.7000061035156,0,122
"6902","RME",43.06,2060,2007-08-24,NA,0,14.8416687011719,5.89998779296877,22.9999938964844,0,122
"6903","RME",43.06,2060,2007-08-25,NA,0,19.6625,10.6,27.1,0,122
"6904","RME",43.06,2060,2007-08-26,NA,0,16.866668955485,11.3000122070313,23.4999938964844,0,122
"6905","RME",43.06,2060,2007-08-27,NA,0,14.2791648864746,7.4999938964844,20.9999938964844,0,122
"6906","RME",43.06,2060,2007-08-28,NA,0,14.4958320617676,5.4999938964844,22.3999877929688,0,122
"6907","RME",43.06,2060,2007-08-29,NA,0,18.6749994913737,11.1,26.2000061035156,0,122
"6908","RME",43.06,2060,2007-08-30,NA,0,22.4250007629395,18.8000122070313,27.3000122070313,0,122
"6909","RME",43.06,2060,2007-08-31,NA,0,17.037494913737,13.3999877929688,22.4999938964844,6.69999998281128,122
"6910","RME",43.06,2060,2007-09-01,NA,0,19.1333340962728,13.8999877929688,25.8999877929688,0,122
"6911","RME",43.06,2060,2007-09-02,NA,0,20.3375005086263,14.4999938964844,27.4999938964844,0,122
"6912","RME",43.06,2060,2007-09-03,NA,0,22.5958330790202,16.3999877929688,29.8999877929688,0,122
"6913","RME",43.06,2060,2007-09-04,NA,0,15.5666659037272,7.30001220703127,21.3999877929688,0,122
"6914","RME",43.06,2060,2007-09-05,NA,0,8.74583333333336,3.4999938964844,12.6,1.29999998825951,122
"6915","RME",43.06,2060,2007-09-06,NA,0,12.5541676839193,7.9999938964844,19.3000122070313,0,122
"6916","RME",43.06,2060,2007-09-07,NA,0,14.5166666666667,6.80001220703127,21.9999938964844,0,122
"6917","RME",43.06,2060,2007-09-08,NA,0,9.87499771118166,3.9999938964844,16.2000061035156,0,122
"6918","RME",43.06,2060,2007-09-09,NA,0,9.53750127156578,3.60000000000002,15.6,0,122
"6919","RME",43.06,2060,2007-09-10,NA,0,11.8750002543132,5.20000610351565,18.4999938964844,0,122
"6920","RME",43.06,2060,2007-09-11,NA,0,15.7083348592123,8.9999938964844,22.7000061035156,0,122
"6921","RME",43.06,2060,2007-09-12,NA,0,18.2583315531413,12.3999877929688,24.6,0,122
"6922","RME",43.06,2060,2007-09-13,NA,0,17.1750007629395,10.8999877929688,22.6,0,122
"6923","RME",43.06,2060,2007-09-14,NA,0,16.9541653951009,11.8000122070313,21.8999877929688,0,122
"6924","RME",43.06,2060,2007-09-15,NA,0,12.7833318074545,6.9999938964844,19.6,0,122
"6925","RME",43.06,2060,2007-09-16,NA,0,11.5124997456869,6.39998779296877,18.4999938964844,0,122
"6926","RME",43.06,2060,2007-09-17,NA,0,6.61249949137372,3.9999938964844,10.8999877929688,0,122
"6927","RME",43.06,2060,2007-09-18,NA,0,5.24166768391929,1.60000000000002,9.20000610351565,3.90000012193923,122
"6928","RME",43.06,2060,2007-09-19,NA,0,4.520831044515,2.9999938964844,7.89998779296877,0.700000007782364,122
"6929","RME",43.06,2060,2007-09-20,NA,0,8.75416717529299,2.30001220703127,16.3999877929688,0,122
"6930","RME",43.06,2060,2007-09-21,NA,0,10.0166666666667,2.10000000000002,17.1,0,122
"6931","RME",43.06,2060,2007-09-22,NA,0,11.2916694641114,4.80001220703127,14.8999877929688,9.90000039164443,122
"6932","RME",43.06,2060,2007-09-23,NA,4.79166666666667,0.958333587646507,-0.299993896484352,4.10000000000002,24.8000000186948,122
"6933","RME",43.06,2060,2007-09-24,NA,0,2.36250076293948,-0.899999999999977,7.30001220703127,0,122
"6934","RME",43.06,2060,2007-09-25,NA,0,5.58333358764651,0.300012207031273,12.2000061035156,0,122
"6935","RME",43.06,2060,2007-09-26,NA,0,9.29166564941409,4.80001220703127,15.8000122070313,0,122
"6936","RME",43.06,2060,2007-09-27,NA,0,12.4916651407878,5.30001220703127,18.9999938964844,0,122
"6937","RME",43.06,2060,2007-09-28,NA,0,7.21250432332359,-2.79999389648435,12.3000122070313,3.60000004493486,122
"6938","RME",43.06,2060,2007-09-29,NA,0,-1.46249872843422,-5.0000061035156,3.60000000000002,0,122
"6939","RME",43.06,2060,2007-09-30,NA,0,5.91666692097984,-0.399999999999977,11.3000122070313,0,122
"6940","RME",43.06,2060,2007-10-01,NA,0,1.73333638509117,-0.699987792968727,6.80001220703127,10.700000136967,122
"6941","RME",43.06,2060,2007-10-02,NA,0,4.8083320617676,-1.10001220703123,10.6,0,122
"6942","RME",43.06,2060,2007-10-03,NA,0,4.29999821980797,0.700006103515648,7.39998779296877,0,122
"6943","RME",43.06,2060,2007-10-04,NA,0,0.629167175292991,-1.69998779296873,2.39998779296877,2.79999995254911,122
"6944","RME",43.06,2060,2007-10-05,NA,0,-1.52916437784828,-3.69998779296873,1.89998779296877,0,122
"6945","RME",43.06,2060,2007-10-06,NA,0,-0.712501271565733,-4.10001220703123,3.89998779296877,0,122
"6946","RME",43.06,2060,2007-10-07,NA,0,5.12499771118166,0.899987792968773,10.8000122070313,0,122
"6947","RME",43.06,2060,2007-10-08,NA,0,8.65416361490888,4.10000000000002,13.8999877929688,0,122
"6948","RME",43.06,2060,2007-10-09,NA,0,12.1875027974447,6.70000610351565,17.2000061035156,0,122
"6949","RME",43.06,2060,2007-10-10,NA,0,5.54166692097984,-0.100012207031227,13.1,3.89999999752035,122
"6950","RME",43.06,2060,2007-10-11,NA,0,2.43750025431317,-2.39999999999998,6.4999938964844,0.200000002223533,122
"6951","RME",43.06,2060,2007-10-12,NA,0,4.19583536783856,1.89998779296877,5.70000610351565,2.60000002235756,122
"6952","RME",43.06,2060,2007-10-13,NA,0,4.54582875569664,1.30001220703127,9.39998779296877,0.299999996786937,122
"6953","RME",43.06,2060,2007-10-14,NA,0,6.64583485921226,1.4999938964844,13.3000122070313,0,122
"6954","RME",43.06,2060,2007-10-15,NA,0,9.57083536783856,5.70000610351565,15.3999877929688,0,122
"6955","RME",43.06,2060,2007-10-16,NA,0.208333333333333,2.68750279744468,-0.899999999999977,5.80001220703127,1.30000000135624,122
"6956","RME",43.06,2060,2007-10-17,NA,2.41666666666667,-2.40833257039386,-3.79999389648435,-1.19998779296873,10.4999998417043,122
"6957","RME",43.06,2060,2007-10-18,NA,4.33333333333333,-0.479167683919248,-4.10001220703123,5.10000000000002,7.00000009419455,122
"6958","RME",43.06,2060,2007-10-19,NA,3.625,3.89166793823244,-0.100012207031227,7.20000610351565,37.5999998745101,122
"6959","RME",43.06,2060,2007-10-20,NA,16,-3.26249796549477,-4.29999389648435,-1.19998779296873,16.0000000600121,122
"6960","RME",43.06,2060,2007-10-21,NA,16.7916666666667,-1.92083333333331,-4.89999999999998,2.39998779296877,0.299999996786937,122
"6961","RME",43.06,2060,2007-10-22,NA,14.625,4.23333129882815,-1.29999389648435,12.4999938964844,0,122
"6962","RME",43.06,2060,2007-10-23,NA,6.83333333333333,10.3958348592123,5.70000610351565,15.9999938964844,0,122
"6963","RME",43.06,2060,2007-10-24,NA,0,13.7458320617676,10.1,19.2000061035156,0,122
"6964","RME",43.06,2060,2007-10-25,NA,0,4.57083282470705,-2.69998779296873,10.7000061035156,0,122
"6965","RME",43.06,2060,2007-10-26,NA,0,0.587500508626325,-3.60001220703123,4.9999938964844,0,122
"6966","RME",43.06,2060,2007-10-27,NA,0,6.63749974568687,2.4999938964844,13.8999877929688,0,122
"6967","RME",43.06,2060,2007-10-28,NA,0,9.31250025431317,5.89998779296877,14.6,0,122
"6968","RME",43.06,2060,2007-10-29,NA,0,7.82499974568687,4.80001220703127,11.8000122070313,1.49999997574923,122
"6969","RME",43.06,2060,2007-10-30,NA,0,2.77916615804039,-0.699987792968727,5.70000610351565,0,122
"6970","RME",43.06,2060,2007-10-31,NA,0,1.89583231608075,-1.39999999999998,7.39998779296877,0,122
"6971","RME",43.06,2060,2007-11-01,NA,0,3.14999923706057,0.800012207031273,6.80001220703127,0,122
"6972","RME",43.06,2060,2007-11-02,NA,0,2.32083282470705,-1.0000061035156,7.10000000000002,0,122
"6973","RME",43.06,2060,2007-11-03,NA,0,4.57083282470705,0.700006103515648,10.8000122070313,0,122
"6974","RME",43.06,2060,2007-11-04,NA,0,7.59166742960614,4.30001220703127,12.8999877929688,0,122
"6975","RME",43.06,2060,2007-11-05,NA,0,6.86666768391929,3.39998779296877,12.2000061035156,0,122
"6976","RME",43.06,2060,2007-11-06,NA,0,7.66666310628257,3.20000610351565,13.8999877929688,0,122
"6977","RME",43.06,2060,2007-11-07,NA,0,8.82916666666669,5.4999938964844,14.2000061035156,0,122
"6978","RME",43.06,2060,2007-11-08,NA,0,8.93749898274742,5.70000610351565,14.4999938964844,0,122
"6979","RME",43.06,2060,2007-11-09,NA,0,8.63333282470705,7.10000000000002,10.8999877929688,0,122
"6980","RME",43.06,2060,2007-11-10,NA,0.916666666666667,3.08333485921226,-0.199987792968727,6.70000610351565,6.00000003723835,122
"6981","RME",43.06,2060,2007-11-11,NA,9.16666666666667,-1.78333511352537,-4.69998779296873,0.600000000000023,8.39999992149387,122
"6982","RME",43.06,2060,2007-11-12,NA,10.2083333333333,0.391666666666689,-4.60001220703123,4.10000000000002,3.1000000442873,122
"6983","RME",43.06,2060,2007-11-13,NA,8.5,-1.31249720255532,-7.29999389648435,4.39998779296877,10.2000001199485,122
"6984","RME",43.06,2060,2007-11-14,NA,7.41666666666667,-2.10416514078774,-8.39999999999998,4.20000610351565,0,122
"6985","RME",43.06,2060,2007-11-15,NA,7.375,6.59583562215172,4.30001220703127,10.3999877929688,0.300000003335299,122
"6986","RME",43.06,2060,2007-11-16,NA,5.5,3.708331044515,2.80001220703127,5.4999938964844,11.7000000383996,122
"6987","RME",43.06,2060,2007-11-17,NA,1.66666666666667,4.44166590372724,2.10000000000002,6.39998779296877,0.599999993573874,122
"6988","RME",43.06,2060,2007-11-18,NA,0.666666666666667,5.72083307902021,3.10000000000002,8.20000610351565,3.89999995823018,122
"6989","RME",43.06,2060,2007-11-19,NA,1.5,0.370834604899111,-5.69998779296873,6.60000000000002,7.10000008548377,122
"6990","RME",43.06,2060,2007-11-20,NA,3.125,-7.72083257039386,-10.6000122070312,-5.89999999999998,0,122
"6991","RME",43.06,2060,2007-11-21,NA,3.58333333333333,-8.67916717529295,-13.1999877929687,-4.0000061035156,0,122
"6992","RME",43.06,2060,2007-11-22,NA,6.33333333333333,-7.78333257039386,-9.89999999999998,-3.0000061035156,0,122
"6993","RME",43.06,2060,2007-11-23,NA,6.54166666666667,-4.3041684468587,-8.79999389648435,1.10000000000002,0,122
"6994","RME",43.06,2060,2007-11-24,NA,7.16666666666667,0.349997456868512,-4.10001220703123,5.70000610351565,0,122
"6995","RME",43.06,2060,2007-11-25,NA,7.29166666666667,-0.183335367838519,-4.89999999999998,3.10000000000002,0,122
"6996","RME",43.06,2060,2007-11-26,NA,7.04166666666667,-0.858332061767555,-6.0000061035156,3.80001220703127,0,122
"6997","RME",43.06,2060,2007-11-27,NA,14.0833333333333,-5.39583307902016,-9.0000061035156,1.20000610351565,15.600000199629,122
"6998","RME",43.06,2060,2007-11-28,NA,17.125,-8.92916463216144,-12.7999938964844,-5.69998779296873,0.99999999802094,122
"6999","RME",43.06,2060,2007-11-29,NA,18.3333333333333,-6.95000050862628,-11.1000122070312,-5.0000061035156,0.800000002345769,122
"7000","RME",43.06,2060,2007-11-30,NA,17.5833333333333,-9.00416666666664,-12.9,-6.79999389648435,0.500000005558832,122
"7001","RME",43.06,2060,2007-12-01,NA,16.7916666666667,-10.6083333333333,-14.2999938964844,-8.29999389648435,0,122
"7002","RME",43.06,2060,2007-12-02,NA,15.9166666666667,-5.00416285196938,-8.79999389648435,0.200006103515648,0,122
"7003","RME",43.06,2060,2007-12-03,NA,9.79166666666667,4.78333435058596,1.10000000000002,7.70000610351565,0.600000006670598,122
"7004","RME",43.06,2060,2007-12-04,NA,8.375,4.0041697184245,1.10000000000002,5.70000610351565,0.900000042747706,122
"7005","RME",43.06,2060,2007-12-05,18,6.58333333333333,-0.0333325703938575,-2.19998779296873,1.39998779296877,0,122
"7006","RME",43.06,2060,2007-12-06,NA,6.16666666666667,-1.88333358764646,-2.89999999999998,-0.199987792968727,2.30000000592554,122
"7007","RME",43.06,2060,2007-12-07,NA,10.9166666666667,-3.91666768391925,-6.89999999999998,-2.19998779296873,11.4000000350643,122
"7008","RME",43.06,2060,2007-12-08,NA,25.9166666666667,-8.19583104451495,-11.5000061035156,-6.69998779296873,12.1000001017819,122
"7009","RME",43.06,2060,2007-12-09,NA,26.8333333333333,-11.5999982198079,-15.1000122070312,-9.10001220703123,0,122
"7010","RME",43.06,2060,2007-12-10,NA,28.1666666666667,-9.38750050862628,-12.2999938964844,-8.0000061035156,2.30000000592554,122
"7011","RME",43.06,2060,2007-12-11,NA,27.3333333333333,-10.8541676839192,-14.6999877929687,-5.19998779296873,0,122
"7012","RME",43.06,2060,2007-12-12,NA,28.3333333333333,-6.92083587646482,-9.39999999999998,-3.10001220703123,0,122
"7013","RME",43.06,2060,2007-12-13,NA,27.9583333333333,-9.12916539510089,-11.1999877929687,-7.89999999999998,0,122
"7014","RME",43.06,2060,2007-12-14,NA,27.125,-8.85416641235349,-12.4,-3.39999999999998,0,122
"7015","RME",43.06,2060,2007-12-15,NA,28.375,-4.32916997273761,-5.39999999999998,-3.0000061035156,1.80000000036671,122
"7016","RME",43.06,2060,2007-12-16,NA,30.0416666666667,-3.66666641235349,-7.39999999999998,-0.600012207031227,0.100000001111766,122
"7017","RME",43.06,2060,2007-12-17,NA,30.4583333333333,-4.08333435058591,-5.0000061035156,-2.0000061035156,5.70000001753215,122
"7018","RME",43.06,2060,2007-12-18,NA,39.8333333333333,-3.15833257039386,-4.5000061035156,-2.0000061035156,17.9000000614906,122
"7019","RME",43.06,2060,2007-12-19,56,52.0833333333333,-3.28333257039386,-4.10001220703123,-2.60001220703123,30.599999770493,122
"7020","RME",43.06,2060,2007-12-20,NA,82.4166666666667,-5.94583104451495,-10.2999938964844,-2.60001220703123,12.6999999250984,122
"7021","RME",43.06,2060,2007-12-21,NA,84.2083333333333,-11.854163869222,-14.2999938964844,-9.69998779296873,0,122
"7022","RME",43.06,2060,2007-12-22,NA,84.875,-9.32500178019203,-13.1000122070312,-4.79999389648435,6.30000000455766,122
"7023","RME",43.06,2060,2007-12-23,NA,92.25,-2.55833282470701,-4.69998779296873,0.600000000000023,7.90000013366807,122
"7024","RME",43.06,2060,2007-12-24,NA,103.333333333333,-5.25000228881834,-11.0000061035156,0.700006103515648,10.7000000403787,122
"7025","RME",43.06,2060,2007-12-25,NA,106.291666666667,-10.979168955485,-13.6999877929687,-8.60001220703123,0,122
"7026","RME",43.06,2060,2007-12-26,NA,112.75,-10.2041648864746,-11.7999938964844,-8.79999389648435,12.4999999490683,122
"7027","RME",43.06,2060,2007-12-27,NA,115.583333333333,-12.9999997456868,-15.6999877929687,-11.0000061035156,1.90000002767192,122
"7028","RME",43.06,2060,2007-12-28,NA,127.208333333333,-8.79583333333331,-12.1000122070312,-7.0000061035156,22.8999999271764,122
"7029","RME",43.06,2060,2007-12-29,NA,140.708333333333,-6.14583053588865,-7.60001220703123,-4.0000061035156,10.8000002248446,122
"7030","RME",43.06,2060,2007-12-30,NA,149.708333333333,-8.58749872843422,-11.7999938964844,-4.39999999999998,0.700000001234002,122
"7031","RME",43.06,2060,2007-12-31,NA,149.625,-11.9250015258789,-14.9,-5.60001220703123,0,122
"7032","RME",43.06,2060,2008-01-01,NA,149.708333333333,-9.42499643961586,-13.6000122070312,-3.79999389648435,0,122
"7033","RME",43.06,2060,2008-01-02,160,150,2.12916463216148,-1.79999389648435,4.20000610351565,0,122
"7034","RME",43.06,2060,2008-01-03,NA,150,1.8541681925456,0.200006103515648,4.20000610351565,0,122
"7035","RME",43.06,2060,2008-01-04,NA,145.208333333333,-0.629166666666644,-3.0000061035156,0.899987792968773,20.5999998983316,122
"7036","RME",43.06,2060,2008-01-05,NA,155.625,-6.12083409627276,-7.29999389648435,-3.19998779296873,6.10000014639809,122
"7037","RME",43.06,2060,2008-01-06,NA,162.083333333333,-8.43333155314125,-10.1999877929687,-6.69998779296873,8.6999999199179,122
"7038","RME",43.06,2060,2008-01-07,NA,173.5,-9.90833257039386,-12.7999938964844,-8.39999999999998,16.0000000665605,122
"7039","RME",43.06,2060,2008-01-08,NA,188.291666666667,-6.52500127156573,-11.6000122070312,-4.29999389648435,34.2999999818858,122
"7040","RME",43.06,2060,2008-01-09,NA,211.833333333333,-8.14582926432289,-10.6999877929687,-4.69998779296873,3.40000005744514,122
"7041","RME",43.06,2060,2008-01-10,NA,217.541666666667,-3.90833257039386,-8.0000061035156,-1.69998779296873,7.0999999610649,122
"7042","RME",43.06,2060,2008-01-11,NA,226.5,-4.16249821980792,-4.69998779296873,-3.69998779296873,9.19999987308984,122
"7043","RME",43.06,2060,2008-01-12,NA,230.708333333333,-4.12083282470701,-6.39999999999998,-2.5000061035156,6.00000006015762,122
"7044","RME",43.06,2060,2008-01-13,NA,234,-4.63333485921222,-6.60001220703123,-1.19998779296873,0,122
"7045","RME",43.06,2060,2008-01-14,NA,233.958333333333,-1.4916684468587,-6.5000061035156,3.4999938964844,0,122
"7046","RME",43.06,2060,2008-01-15,NA,241,-10.8124972025553,-13.6999877929687,-1.39999999999998,0,122
"7047","RME",43.06,2060,2008-01-16,257,241.166666666667,-13.6333348592122,-16.1999877929687,-10.6000122070312,0,122
"7048","RME",43.06,2060,2008-01-17,NA,241.541666666667,-7.32916615804034,-10.7999938964844,-3.39999999999998,0,122
"7049","RME",43.06,2060,2008-01-18,NA,241.5,-5.55000025431313,-6.5000061035156,-3.60001220703123,0,122
"7050","RME",43.06,2060,2008-01-19,NA,241.416666666667,-4.61666590372719,-6.79999389648435,-0.799993896484352,1.59999999159481,122
"7051","RME",43.06,2060,2008-01-20,NA,249.208333333333,-7.36666463216144,-9.39999999999998,-5.19998779296873,9.3000000641041,122
"7052","RME",43.06,2060,2008-01-21,NA,250.25,-12.1750002543131,-17.2999938964844,-9.39999999999998,0,122
"7053","RME",43.06,2060,2008-01-22,NA,249.166666666667,-14.5625029246012,-18.0999969482422,-7.5000061035156,0,122
"7054","RME",43.06,2060,2008-01-23,NA,250.166666666667,-11.1041664123535,-13.5000061035156,-6.39999999999998,0,122
"7055","RME",43.06,2060,2008-01-24,NA,252.375,-11.0041641235351,-13.4,-9.0000061035156,7.30000007461058,122
"7056","RME",43.06,2060,2008-01-25,NA,257.458333333333,-7.40000127156573,-11.6999877929687,-2.39999999999998,0.500000012107193,122
"7057","RME",43.06,2060,2008-01-26,NA,259.291666666667,-1.88750178019203,-4.69998779296873,1.20000610351565,1.10000004497124,122
"7058","RME",43.06,2060,2008-01-27,NA,261.75,-2.15000381469724,-3.79999389648435,-0.399999999999977,9.79999991905061,122
"7059","RME",43.06,2060,2008-01-28,NA,276.958333333333,-10.8166628519694,-13.5000061035156,-3.29999389648435,12.6000000156637,122
"7060","RME",43.06,2060,2008-01-29,NA,293.5,-10.0833330790202,-12.1999877929687,-7.69998779296873,26.8000001735345,122
"7061","RME",43.06,2060,2008-01-30,NA,319.083333333333,-10.9749969482422,-12.2999938964844,-9.19998779296873,7.80000008016941,122
"7062","RME",43.06,2060,2008-01-31,NA,338.416666666667,-6.83749999999998,-10.4,-4.5000061035156,27.2999999826425,122
"7063","RME",43.06,2060,2008-02-01,NA,373.458333333333,-8.9666669209798,-9.89999999999998,-7.19998779296873,10.1999999104009,122
"7064","RME",43.06,2060,2008-02-02,NA,381.125,-9.12499593098956,-10.9,-6.69998779296873,21.1999998689862,122
"7065","RME",43.06,2060,2008-02-03,NA,417.791666666667,-6.37500228881834,-9.89999999999998,-4.39999999999998,37.2999999563035,122
"7066","RME",43.06,2060,2008-02-04,429,428.041666666667,-10.7874994913737,-13.1000122070312,-8.69998779296873,4.19999999430729,122
"7067","RME",43.06,2060,2008-02-05,NA,429.041666666667,-10.1999992370605,-13.7999938964844,-6.79999389648435,1.10000001222943,122
"7068","RME",43.06,2060,2008-02-06,NA,442.5,-9.02083562215167,-11.6000122070312,-6.39999999999998,12.9999999480788,122
"7069","RME",43.06,2060,2008-02-07,NA,485.833333333333,-4.64166997273761,-8.10001220703123,-1.79999389648435,13.1000000736094,122
"7070","RME",43.06,2060,2008-02-08,NA,523.083333333333,-6.24582901000974,-8.69998779296873,-2.69998779296873,3.10000002791639,122
"7071","RME",43.06,2060,2008-02-09,NA,527,-0.962501271565733,-3.69998779296873,2.4999938964844,0,122
"7072","RME",43.06,2060,2008-02-10,NA,527.166666666667,0.450001017252627,-1.0000061035156,2.20000610351565,0,122
"7073","RME",43.06,2060,2008-02-11,NA,528.416666666667,-1.30416971842446,-3.39999999999998,1.60000000000002,0,122
"7074","RME",43.06,2060,2008-02-12,NA,529.25,1.64166412353518,-2.0000061035156,6.60000000000002,0,122
"7075","RME",43.06,2060,2008-02-13,483,539.208333333333,-6.61249771118162,-9.60001220703123,1.20000610351565,10.0999999813212,122
"7076","RME",43.06,2060,2008-02-14,NA,539.875,-8.72499949137367,-11.2999938964844,-5.89999999999998,0,122
"7077","RME",43.06,2060,2008-02-15,NA,539.791666666667,-3.67499771118162,-7.29999389648435,2.20000610351565,0,122
"7078","RME",43.06,2060,2008-02-16,NA,539.541666666667,-2.30416971842446,-4.0000061035156,0.300012207031273,0,122
"7079","RME",43.06,2060,2008-02-17,NA,540.416666666667,-2.9333302815755,-5.5000061035156,1.20000610351565,0,122
"7080","RME",43.06,2060,2008-02-18,NA,540.5,-0.495830281575498,-4.79999389648435,6.39998779296877,0,122
"7081","RME",43.06,2060,2008-02-19,NA,540.75,-0.358334604899066,-3.29999389648435,4.80001220703127,0,122
"7082","RME",43.06,2060,2008-02-20,NA,540.75,-1.57083104451495,-5.5000061035156,2.80001220703127,0,122
"7083","RME",43.06,2060,2008-02-21,NA,541.041666666667,-3.60833460489907,-7.29999389648435,1.60000000000002,0,122
"7084","RME",43.06,2060,2008-02-22,NA,544.958333333333,-3.77916564941404,-6.5000061035156,-0.799993896484352,5.70000006991904,122
"7085","RME",43.06,2060,2008-02-23,NA,547.125,-4.14583307902016,-6.69998779296873,-1.10001220703123,0.700000007782364,122
"7086","RME",43.06,2060,2008-02-24,NA,551,-2.31667175292966,-4.10001220703123,-0.600012207031227,4.80000004681642,122
"7087","RME",43.06,2060,2008-02-25,NA,562.375,-1.69999923706052,-5.39999999999998,0.399987792968773,14.6000001623179,122
"7088","RME",43.06,2060,2008-02-26,NA,565.958333333333,-2.38750178019203,-6.29999389648435,3.80001220703127,0.100000001111766,122
"7089","RME",43.06,2060,2008-02-27,NA,566.125,0.162500000000023,-3.10001220703123,4.80001220703127,0,122
"7090","RME",43.06,2060,2008-02-28,NA,566.833333333333,0.329167938232445,-3.0000061035156,5.80001220703127,0,122
